Date,USDBRL,Dias
2011-05-27,1.5948,1964
2011-05-30,1.5939,1965
2011-05-31,1.5805,1966
2011-06-01,1.5942,1967
2011-06-02,1.5746,1968
2011-06-03,1.575,1969
2011-06-06,1.5839,1970
2011-06-07,1.5797,1971
2011-06-08,1.5831,1972
2011-06-09,1.5832,1973
2011-06-10,1.5968,1974
2011-06-13,1.5837,1975
2011-06-14,1.5837,1976
2011-06-15,1.6002,1977
2011-06-16,1.6029,1978
2011-06-17,1.5974,1979
2011-06-20,1.597,1980
2011-06-21,1.5861,1981
2011-06-22,1.591,1982
2011-06-24,1.6047,1983
2011-06-27,1.5943,1984
2011-06-28,1.5764,1985
2011-06-29,1.5706,1986
2011-06-30,1.5635,1987
2011-07-01,1.556,1988
2011-07-04,1.553,1989
2011-07-05,1.5646,1990
2011-07-06,1.5697,1991
2011-07-07,1.5537,1992
2011-07-08,1.5624,1993
2011-07-11,1.5773,1994
2011-07-12,1.5791,1995
2011-07-13,1.5751,1996
2011-07-14,1.5792,1997
2011-07-15,1.5743,1998
2011-07-18,1.5742,1999
2011-07-19,1.5633,2000
2011-07-20,1.5658,2001
2011-07-21,1.5523,2002
2011-07-22,1.552,2003
2011-07-25,1.5398,2004
2011-07-26,1.5391,2005
2011-07-27,1.555,2006
2011-07-28,1.5675,2007
2011-07-29,1.5497,2008
2011-08-01,1.5658,2009
2011-08-02,1.5684,2010
2011-08-03,1.5591,2011
2011-08-04,1.5888,2012
2011-08-05,1.5778,2013
2011-08-08,1.6256,2014
2011-08-09,1.5885,2015
2011-08-10,1.6246,2016
2011-08-11,1.6242,2017
2011-08-12,1.611,2018
2011-08-15,1.5895,2019
2011-08-16,1.5902,2020
2011-08-17,1.5882,2021
2011-08-18,1.599,2022
2011-08-19,1.5995,2023
2011-08-22,1.6066,2024
2011-08-23,1.5971,2025
2011-08-24,1.6131,2026
2011-08-25,1.6098,2027
2011-08-26,1.6033,2028
2011-08-29,1.5914,2029
2011-08-30,1.5944,2030
2011-08-31,1.5896,2031
2011-09-01,1.6197,2032
2011-09-02,1.6409,2033
2011-09-05,1.645,2034
2011-09-06,1.657,2035
2011-09-08,1.6602,2036
2011-09-09,1.6736,2037
2011-09-12,1.7028,2038
2011-09-13,1.7097,2039
2011-09-14,1.7149,2040
2011-09-15,1.7072,2041
2011-09-16,1.7327,2042
2011-09-19,1.7979,2043
2011-09-20,1.7855,2044
2011-09-21,1.875,2045
2011-09-22,1.905,2046
2011-09-23,1.834,2047
2011-09-26,1.8242,2048
2011-09-27,1.8057,2049
2011-09-28,1.8408,2050
2011-09-29,1.8403,2051
2011-09-30,1.8792,2052
2011-10-03,1.8909,2053
2011-10-04,1.8581,2054
2011-10-05,1.8325,2055
2011-10-06,1.781,2056
2011-10-07,1.772,2057
2011-10-10,1.7632,2058
2011-10-11,1.7757,2059
2011-10-13,1.751,2060
2011-10-14,1.7328,2061
2011-10-17,1.7741,2062
2011-10-18,1.7543,2063
2011-10-19,1.7745,2064
2011-10-20,1.7809,2065
2011-10-21,1.7757,2066
2011-10-24,1.7508,2067
2011-10-25,1.766,2068
2011-10-26,1.7587,2069
2011-10-27,1.7098,2070
2011-10-28,1.6721,2071
2011-10-31,1.7173,2072
2011-11-01,1.7446,2073
2011-11-03,1.7368,2074
2011-11-04,1.7517,2075
2011-11-07,1.7475,2076
2011-11-08,1.7327,2077
2011-11-09,1.7793,2078
2011-11-10,1.7615,2079
2011-11-11,1.7429,2080
2011-11-14,1.7675,2081
2011-11-16,1.7701,2082
2011-11-17,1.7795,2083
2011-11-18,1.7865,2084
2011-11-21,1.8071,2085
2011-11-22,1.8186,2086
2011-11-23,1.8659,2087
2011-11-24,1.8982,2088
2011-11-25,1.8918,2089
2011-11-28,1.8616,2090
2011-11-29,1.8454,2091
2011-11-30,1.8085,2092
2011-12-01,1.8002,2093
2011-12-02,1.7907,2094
2011-12-05,1.7861,2095
2011-12-06,1.7912,2096
2011-12-07,1.7996,2097
2011-12-08,1.8244,2098
2011-12-09,1.7982,2099
2011-12-12,1.844,2100
2011-12-13,1.8638,2101
2011-12-14,1.8797,2102
2011-12-15,1.8601,2103
2011-12-16,1.8512,2104
2011-12-19,1.8673,2105
2011-12-20,1.8452,2106
2011-12-21,1.8589,2107
2011-12-22,1.8527,2108
2011-12-23,1.8564,2109
2011-12-26,1.8568,2110
2011-12-27,1.86,2111
2011-12-28,1.8731,2112
2011-12-29,1.8663,2113
2012-01-02,1.8767,2114
2012-01-03,1.8308,2115
2012-01-04,1.8327,2116
2012-01-05,1.8433,2117
2012-01-06,1.8569,2118
2012-01-09,1.8329,2119
2012-01-10,1.7996,2120
2012-01-11,1.8021,2121
2012-01-12,1.7789,2122
2012-01-13,1.7864,2123
2012-01-16,1.7863,2124
2012-01-17,1.7875,2125
2012-01-18,1.767,2126
2012-01-19,1.765,2127
2012-01-20,1.7552,2128
2012-01-23,1.755,2129
2012-01-24,1.7587,2130
2012-01-25,1.765,2131
2012-01-26,1.7497,2132
2012-01-27,1.7355,2133
2012-01-30,1.7491,2134
2012-01-31,1.7471,2135
2012-02-01,1.7343,2136
2012-02-02,1.7187,2137
2012-02-03,1.7179,2138
2012-02-06,1.7258,2139
2012-02-07,1.7258,2140
2012-02-08,1.7217,2141
2012-02-09,1.716,2142
2012-02-10,1.7222,2143
2012-02-13,1.7163,2144
2012-02-14,1.7248,2145
2012-02-15,1.729,2146
2012-02-16,1.7165,2147
2012-02-17,1.7138,2148
2012-02-22,1.7058,2149
2012-02-23,1.7138,2150
2012-02-24,1.7098,2151
2012-02-27,1.7069,2152
2012-02-28,1.6958,2153
2012-02-29,1.7177,2154
2012-03-01,1.7136,2155
2012-03-02,1.7305,2156
2012-03-05,1.7394,2157
2012-03-06,1.7582,2158
2012-03-07,1.7661,2159
2012-03-08,1.7606,2160
2012-03-09,1.7914,2161
2012-03-12,1.7968,2162
2012-03-13,1.7925,2163
2012-03-14,1.8047,2164
2012-03-15,1.7982,2165
2012-03-16,1.7997,2166
2012-03-19,1.8209,2167
2012-03-20,1.8143,2168
2012-03-21,1.818,2169
2012-03-22,1.819,2170
2012-03-23,1.81,2171
2012-03-26,1.8172,2172
2012-03-27,1.8215,2173
2012-03-28,1.8259,2174
2012-03-29,1.8214,2175
2012-03-30,1.8263,2176
2012-04-02,1.8325,2177
2012-04-03,1.8249,2178
2012-04-04,1.8263,2179
2012-04-05,1.8202,2180
2012-04-09,1.818,2181
2012-04-10,1.8335,2182
2012-04-11,1.8358,2183
2012-04-12,1.8271,2184
2012-04-13,1.8376,2185
2012-04-16,1.8473,2186
2012-04-17,1.861,2187
2012-04-18,1.8786,2188
2012-04-19,1.8807,2189
2012-04-20,1.8726,2190
2012-04-23,1.881,2191
2012-04-24,1.8788,2192
2012-04-25,1.8797,2193
2012-04-26,1.8854,2194
2012-04-27,1.8878,2195
2012-04-30,1.9073,2196
2012-05-02,1.924,2197
2012-05-03,1.911,2198
2012-05-04,1.9276,2199
2012-05-07,1.9195,2200
2012-05-08,1.9403,2201
2012-05-09,1.9697,2202
2012-05-10,1.9532,2203
2012-05-11,1.9668,2204
2012-05-14,1.9959,2205
2012-05-15,2.0017,2206
2012-05-16,2.0009,2207
2012-05-17,2.009,2208
2012-05-18,2.0236,2209
2012-05-21,2.0418,2210
2012-05-22,2.0906,2211
2012-05-23,2.031,2212
2012-05-24,2.0284,2213
2012-05-25,1.9845,2214
2012-05-28,1.9832,2215
2012-05-29,1.9926,2216
2012-05-30,2.016,2217
2012-05-31,2.0226,2218
2012-06-01,2.0401,2219
2012-06-04,2.0585,2220
2012-06-05,2.0247,2221
2012-06-06,2.0328,2222
2012-06-08,2.0241,2223
2012-06-11,2.0653,2224
2012-06-12,2.0688,2225
2012-06-13,2.0721,2226
2012-06-14,2.0563,2227
2012-06-15,2.0484,2228
2012-06-18,2.059,2229
2012-06-19,2.0281,2230
2012-06-20,2.0258,2231
2012-06-21,2.0563,2232
2012-06-22,2.0657,2233
2012-06-25,2.062,2234
2012-06-26,2.0761,2235
2012-06-27,2.0754,2236
2012-06-28,2.0765,2237
2012-06-29,2.0093,2238
2012-07-02,1.9849,2239
2012-07-03,2.0155,2240
2012-07-04,2.0283,2241
2012-07-05,2.0194,2242
2012-07-06,2.0279,2243
2012-07-09,2.0323,2244
2012-07-10,2.0336,2245
2012-07-11,2.0367,2246
2012-07-12,2.0374,2247
2012-07-13,2.037,2248
2012-07-16,2.0349,2249
2012-07-17,2.0219,2250
2012-07-18,2.023,2251
2012-07-19,2.0122,2252
2012-07-20,2.0235,2253
2012-07-23,2.0387,2254
2012-07-24,2.0477,2255
2012-07-25,2.0331,2256
2012-07-26,2.0213,2257
2012-07-27,2.0213,2258
2012-07-30,2.0404,2259
2012-07-31,2.0569,2260
2012-08-01,2.0445,2261
2012-08-02,2.0496,2262
2012-08-03,2.0285,2263
2012-08-06,2.0311,2264
2012-08-07,2.0285,2265
2012-08-08,2.0206,2266
2012-08-09,2.0132,2267
2012-08-10,2.0153,2268
2012-08-13,2.0207,2269
2012-08-14,2.0267,2270
2012-08-15,2.0229,2271
2012-08-16,2.017,2272
2012-08-17,2.0155,2273
2012-08-20,2.0168,2274
2012-08-21,2.016,2275
2012-08-22,2.0162,2276
2012-08-23,2.0236,2277
2012-08-24,2.027,2278
2012-08-27,2.0341,2279
2012-08-28,2.0428,2280
2012-08-29,2.0501,2281
2012-08-30,2.0486,2282
2012-08-31,2.0297,2283
2012-09-03,2.033,2284
2012-09-04,2.0429,2285
2012-09-05,2.0393,2286
2012-09-06,2.0285,2287
2012-09-10,2.0224,2288
2012-09-11,2.0164,2289
2012-09-12,2.0259,2290
2012-09-13,2.0205,2291
2012-09-14,2.0123,2292
2012-09-17,2.032,2293
2012-09-18,2.0234,2294
2012-09-19,2.0237,2295
2012-09-20,2.0214,2296
2012-09-21,2.0225,2297
2012-09-24,2.0265,2298
2012-09-25,2.0314,2299
2012-09-26,2.036,2300
2012-09-27,2.0289,2301
2012-09-28,2.0258,2302
2012-10-01,2.0268,2303
2012-10-02,2.0251,2304
2012-10-03,2.023,2305
2012-10-04,2.019,2306
2012-10-05,2.0306,2307
2012-10-08,2.0294,2308
2012-10-09,2.0337,2309
2012-10-10,2.0426,2310
2012-10-11,2.038,2311
2012-10-15,2.032,2312
2012-10-16,2.0339,2313
2012-10-17,2.0317,2314
2012-10-18,2.028,2315
2012-10-19,2.027,2316
2012-10-22,2.0246,2317
2012-10-23,2.0264,2318
2012-10-24,2.0258,2319
2012-10-25,2.025,2320
2012-10-26,2.0265,2321
2012-10-29,2.0321,2322
2012-10-30,2.0305,2323
2012-10-31,2.0299,2324
2012-11-01,2.03,2325
2012-11-05,2.0352,2326
2012-11-06,2.032,2327
2012-11-07,2.0345,2328
2012-11-08,2.0405,2329
2012-11-09,2.0464,2330
2012-11-12,2.0509,2331
2012-11-13,2.0584,2332
2012-11-14,2.0666,2333
2012-11-16,2.0847,2334
2012-11-19,2.0789,2335
2012-11-20,2.081,2336
2012-11-21,2.0984,2337
2012-11-22,2.1044,2338
2012-11-23,2.0816,2339
2012-11-26,2.0814,2340
2012-11-27,2.0838,2341
2012-11-28,2.0939,2342
2012-11-29,2.0987,2343
2012-11-30,2.136,2344
2012-12-03,2.1233,2345
2012-12-04,2.1199,2346
2012-12-05,2.0879,2347
2012-12-06,2.0771,2348
2012-12-07,2.075,2349
2012-12-10,2.077,2350
2012-12-11,2.0786,2351
2012-12-12,2.0719,2352
2012-12-13,2.0856,2353
2012-12-14,2.0861,2354
2012-12-17,2.0995,2355
2012-12-18,2.0889,2356
2012-12-19,2.0716,2357
2012-12-20,2.0695,2358
2012-12-21,2.0792,2359
2012-12-24,2.08,2360
2012-12-26,2.0492,2361
2012-12-27,2.0435,2362
2012-12-28,2.0428,2363
2012-12-31,2.0428,2364
2013-01-02,2.0454,2365
2013-01-03,2.0457,2366
2013-01-04,2.0325,2367
2013-01-07,2.0278,2368
2013-01-08,2.0408,2369
2013-01-09,2.0406,2370
2013-01-10,2.0288,2371
2013-01-11,2.0338,2372
2013-01-14,2.0315,2373
2013-01-15,2.0357,2374
2013-01-16,2.0423,2375
2013-01-17,2.0397,2376
2013-01-18,2.0414,2377
2013-01-21,2.0414,2378
2013-01-22,2.0428,2379
2013-01-23,2.0354,2380
2013-01-24,2.0301,2381
2013-01-25,2.031,2382
2013-01-28,1.9955,2383
2013-01-29,1.9857,2384
2013-01-30,1.9893,2385
2013-01-31,1.9916,2386
2013-02-01,1.988,2387
2013-02-04,1.9955,2388
2013-02-05,1.984,2389
2013-02-06,1.9913,2390
2013-02-07,1.9667,2391
2013-02-08,1.9718,2392
2013-02-13,1.9646,2393
2013-02-14,1.9573,2394
2013-02-15,1.9693,2395
2013-02-18,1.9633,2396
2013-02-19,1.9554,2397
2013-02-20,1.9621,2398
2013-02-21,1.9728,2399
2013-02-22,1.9726,2400
2013-02-25,1.9835,2401
2013-02-26,1.9822,2402
2013-02-27,1.9729,2403
2013-02-28,1.9775,2404
2013-03-01,1.98,2405
2013-03-04,1.9698,2406
2013-03-05,1.964,2407
2013-03-06,1.9703,2408
2013-03-07,1.9584,2409
2013-03-08,1.9439,2410
2013-03-11,1.9564,2411
2013-03-12,1.9646,2412
2013-03-13,1.9718,2413
2013-03-14,1.9717,2414
2013-03-15,1.9828,2415
2013-03-18,1.9829,2416
2013-03-19,1.9849,2417
2013-03-20,1.9898,2418
2013-03-21,2.0078,2419
2013-03-22,2.0079,2420
2013-03-25,2.0131,2421
2013-03-26,2.0169,2422
2013-03-27,2.0109,2423
2013-03-28,2.0219,2424
2013-04-01,2.0211,2425
2013-04-02,2.019,2426
2013-04-03,2.0248,2427
2013-04-04,2.0155,2428
2013-04-05,1.9854,2429
2013-04-08,1.9916,2430
2013-04-09,1.9813,2431
2013-04-10,1.9736,2432
2013-04-11,1.9748,2433
2013-04-12,1.9686,2434
2013-04-15,2.0021,2435
2013-04-16,1.9884,2436
2013-04-17,2.0006,2437
2013-04-18,2.019,2438
2013-04-19,2.0111,2439
2013-04-22,2.021,2440
2013-04-23,2.0238,2441
2013-04-24,2.0105,2442
2013-04-25,2.0015,2443
2013-04-26,1.9987,2444
2013-04-29,2.0075,2445
2013-04-30,2.0014,2446
2013-05-02,2.0088,2447
2013-05-03,2.0098,2448
2013-05-06,2.0093,2449
2013-05-07,2.0077,2450
2013-05-08,2.0055,2451
2013-05-09,2.014,2452
2013-05-10,2.0204,2453
2013-05-13,2.0077,2454
2013-05-14,2.0208,2455
2013-05-15,2.0222,2456
2013-05-16,2.0268,2457
2013-05-17,2.0351,2458
2013-05-20,2.0399,2459
2013-05-21,2.0395,2460
2013-05-22,2.0495,2461
2013-05-23,2.0437,2462
2013-05-24,2.0517,2463
2013-05-27,2.0571,2464
2013-05-28,2.0749,2465
2013-05-29,2.1105,2466
2013-05-31,2.1386,2467
2013-06-03,2.1244,2468
2013-06-04,2.1251,2469
2013-06-05,2.1295,2470
2013-06-06,2.1298,2471
2013-06-07,2.132,2472
2013-06-10,2.1471,2473
2013-06-11,2.1326,2474
2013-06-12,2.1558,2475
2013-06-13,2.1206,2476
2013-06-14,2.1529,2477
2013-06-17,2.1712,2478
2013-06-18,2.1821,2479
2013-06-19,2.2255,2480
2013-06-20,2.2575,2481
2013-06-21,2.2422,2482
2013-06-24,2.227,2483
2013-06-25,2.2137,2484
2013-06-26,2.1867,2485
2013-06-27,2.1989,2486
2013-06-28,2.2322,2487
2013-07-01,2.2294,2488
2013-07-02,2.2548,2489
2013-07-03,2.2692,2490
2013-07-04,2.2491,2491
2013-07-05,2.2537,2492
2013-07-08,2.2638,2493
2013-07-09,2.2601,2494
2013-07-10,2.2645,2495
2013-07-11,2.2548,2496
2013-07-12,2.2674,2497
2013-07-15,2.2201,2498
2013-07-16,2.2537,2499
2013-07-17,2.2259,2500
2013-07-18,2.2275,2501
2013-07-19,2.2469,2502
2013-07-22,2.2327,2503
2013-07-23,2.2137,2504
2013-07-24,2.251,2505
2013-07-25,2.2426,2506
2013-07-26,2.2571,2507
2013-07-29,2.27,2508
2013-07-30,2.2832,2509
2013-07-31,2.2765,2510
2013-08-01,2.3044,2511
2013-08-02,2.2874,2512
2013-08-05,2.3061,2513
2013-08-06,2.2992,2514
2013-08-07,2.3139,2515
2013-08-08,2.2846,2516
2013-08-09,2.2716,2517
2013-08-12,2.2878,2518
2013-08-13,2.3147,2519
2013-08-14,2.3247,2520
2013-08-15,2.3406,2521
2013-08-16,2.3924,2522
2013-08-19,2.4127,2523
2013-08-20,2.3934,2524
2013-08-21,2.4549,2525
2013-08-22,2.4361,2526
2013-08-23,2.3488,2527
2013-08-26,2.3788,2528
2013-08-27,2.3721,2529
2013-08-28,2.3459,2530
2013-08-29,2.3593,2531
2013-08-30,2.3855,2532
2013-09-02,2.3773,2533
2013-09-03,2.3589,2534
2013-09-04,2.3599,2535
2013-09-05,2.3246,2536
2013-09-06,2.3065,2537
2013-09-09,2.276,2538
2013-09-10,2.2831,2539
2013-09-11,2.2768,2540
2013-09-12,2.2744,2541
2013-09-13,2.2801,2542
2013-09-16,2.2844,2543
2013-09-17,2.2562,2544
2013-09-18,2.1858,2545
2013-09-19,2.2018,2546
2013-09-20,2.2104,2547
2013-09-23,2.1983,2548
2013-09-24,2.2011,2549
2013-09-25,2.2324,2550
2013-09-26,2.2455,2551
2013-09-27,2.2517,2552
2013-09-30,2.2169,2553
2013-10-01,2.2158,2554
2013-10-02,2.1915,2555
2013-10-03,2.2076,2556
2013-10-04,2.2119,2557
2013-10-07,2.2047,2558
2013-10-08,2.2112,2559
2013-10-09,2.2067,2560
2013-10-10,2.1803,2561
2013-10-11,2.1756,2562
2013-10-14,2.182,2563
2013-10-15,2.178,2564
2013-10-16,2.1803,2565
2013-10-17,2.1527,2566
2013-10-18,2.1691,2567
2013-10-21,2.1751,2568
2013-10-22,2.1724,2569
2013-10-23,2.1906,2570
2013-10-24,2.2035,2571
2013-10-25,2.1878,2572
2013-10-28,2.1787,2573
2013-10-29,2.185,2574
2013-10-30,2.1902,2575
2013-10-31,2.2399,2576
2013-11-01,2.2532,2577
2013-11-04,2.2463,2578
2013-11-05,2.2891,2579
2013-11-06,2.2885,2580
2013-11-07,2.3062,2581
2013-11-08,2.3127,2582
2013-11-11,2.3313,2583
2013-11-12,2.3324,2584
2013-11-13,2.3347,2585
2013-11-14,2.3144,2586
2013-11-18,2.2641,2587
2013-11-19,2.271,2588
2013-11-20,2.267,2589
2013-11-21,2.305,2590
2013-11-22,2.2793,2591
2013-11-25,2.2839,2592
2013-11-26,2.2946,2593
2013-11-27,2.3305,2594
2013-11-28,2.3175,2595
2013-11-29,2.3361,2596
2013-12-02,2.3533,2597
2013-12-03,2.3687,2598
2013-12-04,2.3901,2599
2013-12-05,2.3567,2600
2013-12-06,2.3317,2601
2013-12-09,2.3179,2602
2013-12-10,2.3066,2603
2013-12-11,2.342,2604
2013-12-12,2.3344,2605
2013-12-13,2.3299,2606
2013-12-16,2.3287,2607
2013-12-17,2.319,2608
2013-12-18,2.3312,2609
2013-12-19,2.3571,2610
2013-12-20,2.3877,2611
2013-12-23,2.3572,2612
2013-12-24,2.3598,2613
2013-12-26,2.3536,2614
2013-12-27,2.3383,2615
2013-12-30,2.3592,2616
2014-01-02,2.3877,2617
2014-01-03,2.3764,2618
2014-01-06,2.3798,2619
2014-01-07,2.3725,2620
2014-01-08,2.3967,2621
2014-01-09,2.3905,2622
2014-01-10,2.3585,2623
2014-01-13,2.3573,2624
2014-01-14,2.3502,2625
2014-01-15,2.3597,2626
2014-01-16,2.3614,2627
2014-01-17,2.3426,2628
2014-01-20,2.3437,2629
2014-01-21,2.3603,2630
2014-01-22,2.3731,2631
2014-01-23,2.3997,2632
2014-01-24,2.3976,2633
2014-01-27,2.4228,2634
2014-01-28,2.4215,2635
2014-01-29,2.4374,2636
2014-01-30,2.4088,2637
2014-01-31,2.4128,2638
2014-02-03,2.4402,2639
2014-02-04,2.4054,2640
2014-02-05,2.4023,2641
2014-02-06,2.3818,2642
2014-02-07,2.3793,2643
2014-02-10,2.4101,2644
2014-02-11,2.4005,2645
2014-02-12,2.426,2646
2014-02-13,2.3937,2647
2014-02-14,2.3889,2648
2014-02-17,2.3901,2649
2014-02-18,2.3959,2650
2014-02-19,2.3938,2651
2014-02-20,2.37,2652
2014-02-21,2.3457,2653
2014-02-24,2.3412,2654
2014-02-25,2.3412,2655
2014-02-26,2.3489,2656
2014-02-27,2.3191,2657
2014-02-28,2.3435,2658
2014-03-05,2.3186,2659
2014-03-06,2.3238,2660
2014-03-07,2.341,2661
2014-03-10,2.3506,2662
2014-03-11,2.3639,2663
2014-03-12,2.3556,2664
2014-03-13,2.3637,2665
2014-03-14,2.3467,2666
2014-03-17,2.3491,2667
2014-03-18,2.334,2668
2014-03-19,2.3483,2669
2014-03-20,2.3279,2670
2014-03-21,2.325,2671
2014-03-24,2.3229,2672
2014-03-25,2.3113,2673
2014-03-26,2.3028,2674
2014-03-27,2.2588,2675
2014-03-28,2.2614,2676
2014-03-31,2.272,2677
2014-04-01,2.2609,2678
2014-04-02,2.2688,2679
2014-04-03,2.2794,2680
2014-04-04,2.2358,2681
2014-04-07,2.2189,2682
2014-04-08,2.2017,2683
2014-04-09,2.1869,2684
2014-04-10,2.207,2685
2014-04-11,2.2186,2686
2014-04-14,2.2136,2687
2014-04-15,2.2325,2688
2014-04-16,2.2434,2689
2014-04-17,2.2362,2690
2014-04-22,2.2377,2691
2014-04-23,2.2219,2692
2014-04-24,2.2141,2693
2014-04-25,2.2441,2694
2014-04-28,2.2234,2695
2014-04-29,2.2363,2696
2014-04-30,2.2327,2697
2014-05-02,2.222,2698
2014-05-05,2.2449,2699
2014-05-06,2.2295,2700
2014-05-07,2.2166,2701
2014-05-08,2.2152,2702
2014-05-09,2.2127,2703
2014-05-12,2.2143,2704
2014-05-13,2.2149,2705
2014-05-14,2.2021,2706
2014-05-15,2.2188,2707
2014-05-16,2.2152,2708
2014-05-19,2.207,2709
2014-05-20,2.2158,2710
2014-05-21,2.2072,2711
2014-05-22,2.221,2712
2014-05-23,2.2233,2713
2014-05-26,2.2243,2714
2014-05-27,2.2379,2715
2014-05-28,2.2325,2716
2014-05-29,2.2241,2717
2014-05-30,2.2413,2718
2014-06-02,2.2768,2719
2014-06-03,2.2807,2720
2014-06-04,2.2784,2721
2014-06-05,2.2616,2722
2014-06-06,2.2471,2723
2014-06-09,2.2288,2724
2014-06-10,2.222,2725
2014-06-11,2.2336,2726
2014-06-12,2.236,2727
2014-06-13,2.2243,2728
2014-06-16,2.2355,2729
2014-06-17,2.262,2730
2014-06-18,2.2278,2731
2014-06-20,2.2301,2732
2014-06-23,2.221,2733
2014-06-24,2.2248,2734
2014-06-25,2.2078,2735
2014-06-26,2.1967,2736
2014-06-27,2.1937,2737
2014-06-30,2.2145,2738
2014-07-01,2.2018,2739
2014-07-02,2.2249,2740
2014-07-03,2.2102,2741
2014-07-04,2.221,2742
2014-07-07,2.2257,2743
2014-07-08,2.212,2744
2014-07-09,2.213,2745
2014-07-10,2.2214,2746
2014-07-11,2.2208,2747
2014-07-14,2.2107,2748
2014-07-15,2.2191,2749
2014-07-16,2.2237,2750
2014-07-17,2.2582,2751
2014-07-18,2.2269,2752
2014-07-21,2.2209,2753
2014-07-22,2.2129,2754
2014-07-23,2.2194,2755
2014-07-24,2.2223,2756
2014-07-25,2.2303,2757
2014-07-28,2.2225,2758
2014-07-29,2.2315,2759
2014-07-30,2.2456,2760
2014-07-31,2.2638,2761
2014-08-01,2.2573,2762
2014-08-04,2.259,2763
2014-08-05,2.2815,2764
2014-08-06,2.2728,2765
2014-08-07,2.295,2766
2014-08-08,2.2834,2767
2014-08-11,2.2754,2768
2014-08-12,2.2766,2769
2014-08-13,2.2817,2770
2014-08-14,2.2665,2771
2014-08-15,2.2599,2772
2014-08-18,2.2574,2773
2014-08-19,2.2467,2774
2014-08-20,2.262,2775
2014-08-21,2.2689,2776
2014-08-22,2.2778,2777
2014-08-25,2.2885,2778
2014-08-26,2.2615,2779
2014-08-27,2.247,2780
2014-08-28,2.2421,2781
2014-08-29,2.2362,2782
2014-09-01,2.2461,2783
2014-09-02,2.2435,2784
2014-09-03,2.235,2785
2014-09-04,2.2431,2786
2014-09-05,2.2432,2787
2014-09-08,2.2675,2788
2014-09-09,2.2846,2789
2014-09-10,2.2887,2790
2014-09-11,2.2978,2791
2014-09-12,2.3387,2792
2014-09-15,2.3427,2793
2014-09-16,2.332,2794
2014-09-17,2.3565,2795
2014-09-18,2.3647,2796
2014-09-19,2.3679,2797
2014-09-22,2.3978,2798
2014-09-23,2.4126,2799
2014-09-24,2.3835,2800
2014-09-25,2.4283,2801
2014-09-26,2.4203,2802
2014-09-29,2.4477,2803
2014-09-30,2.4461,2804
2014-10-01,2.481,2805
2014-10-02,2.495,2806
2014-10-03,2.459,2807
2014-10-06,2.4263,2808
2014-10-07,2.3965,2809
2014-10-08,2.3774,2810
2014-10-09,2.3986,2811
2014-10-10,2.429,2812
2014-10-13,2.3943,2813
2014-10-14,2.4003,2814
2014-10-15,2.4525,2815
2014-10-16,2.4728,2816
2014-10-17,2.4354,2817
2014-10-20,2.4649,2818
2014-10-21,2.4823,2819
2014-10-22,2.4872,2820
2014-10-23,2.5,2821
2014-10-24,2.4787,2822
2014-10-27,2.5213,2823
2014-10-28,2.4605,2824
2014-10-29,2.462,2825
2014-10-30,2.404,2826
2014-10-31,2.4779,2827
2014-11-03,2.4955,2828
2014-11-04,2.4955,2829
2014-11-05,2.5079,2830
2014-11-06,2.5698,2831
2014-11-07,2.5645,2832
2014-11-10,2.5525,2833
2014-11-11,2.5563,2834
2014-11-12,2.568,2835
2014-11-13,2.5887,2836
2014-11-14,2.6015,2837
2014-11-17,2.6088,2838
2014-11-18,2.5827,2839
2014-11-19,2.5708,2840
2014-11-20,2.572,2841
2014-11-21,2.5159,2842
2014-11-24,2.5464,2843
2014-11-25,2.5302,2844
2014-11-26,2.5012,2845
2014-11-27,2.5312,2846
2014-11-28,2.5651,2847
2014-12-01,2.5603,2848
2014-12-02,2.5693,2849
2014-12-03,2.5534,2850
2014-12-04,2.5912,2851
2014-12-05,2.5876,2852
2014-12-08,2.6005,2853
2014-12-09,2.5955,2854
2014-12-10,2.6166,2855
2014-12-11,2.65,2856
2014-12-12,2.655,2857
2014-12-15,2.6957,2858
2014-12-16,2.7386,2859
2014-12-17,2.7151,2860
2014-12-18,2.6625,2861
2014-12-19,2.6603,2862
2014-12-22,2.6653,2863
2014-12-23,2.6951,2864
2014-12-24,2.6883,2865
2014-12-26,2.6691,2866
2014-12-29,2.7048,2867
2014-12-30,2.6582,2868
2015-01-02,2.6941,2869
2015-01-05,2.7057,2870
2015-01-06,2.7006,2871
2015-01-07,2.6827,2872
2015-01-08,2.6623,2873
2015-01-09,2.6332,2874
2015-01-12,2.6738,2875
2015-01-13,2.6424,2876
2015-01-14,2.6171,2877
2015-01-15,2.6425,2878
2015-01-16,2.6222,2879
2015-01-19,2.6509,2880
2015-01-20,2.6131,2881
2015-01-21,2.601,2882
2015-01-22,2.5744,2883
2015-01-23,2.5799,2884
2015-01-26,2.5837,2885
2015-01-27,2.5728,2886
2015-01-28,2.5765,2887
2015-01-29,2.6039,2888
2015-01-30,2.6836,2889
2015-02-02,2.7272,2890
2015-02-03,2.6951,2891
2015-02-04,2.7416,2892
2015-02-05,2.7454,2893
2015-02-06,2.7817,2894
2015-02-09,2.7706,2895
2015-02-10,2.8323,2896
2015-02-11,2.8681,2897
2015-02-12,2.8234,2898
2015-02-13,2.8342,2899
2015-02-18,2.8393,2900
2015-02-19,2.8668,2901
2015-02-20,2.8689,2902
2015-02-23,2.8787,2903
